path,category,status,final_target_w,final_target_h,target_size_kb,blocking_prompt_issue,review_note,prompt
ui/equipment/rarity_legendary.png,ui,full_rebuild_all_required,60,60,4,,regenerate this asset even if an old PNG exists; use prompts.json as source of truth; prompt missing no-text guard,"RUNTIME TEXT CONTRACT: this PNG is artwork only. All readable UI copy, button labels, titles, numbers, counters, and prices are rendered at runtime by Cocos Label/TextManager from config. The image must contain only blank surfaces, icon geometry, trim, and decorative shapes; a close control may use two crossed rounded strokes as a pictogram, not a letter or text glyph. BACKGROUND CONTRACT: plain flat light neutral off-white (#f2f2ee) segmentation background only; it is not part of the asset and must stay outside the silhouette. The output subject must be isolated for transparent PNG postprocessing. UI CONTRACT: reusable isolated UI sprite only, clean empty areas for runtime labels, no baked screen layout, no screenshot, no portrait, no emoji, no decorative backplate beyond the requested UI piece. Decorations are limited to paw-print motifs, rounded ears, gem dots, stars, leaf curls, soft bevels, and simple geometric trim. TEXT GUARD: leave every surface blank; use only abstract trim, gem dots, paw shapes, stars, arrows, simple geometric marks, and clean painted highlights. Do not place readable or pseudo-readable glyphs on the asset. APPROVAL-SAFE STYLE: cheerful family-safe fantasy, clean polished props, friendly rounded silhouettes, bright saturated cartoon palette, toy-like materials, magical sparkle details only. cartoon animal mobile game UI sprite asset, 60x60, subject: legendary rarity badge with golden animal crown icon, 60x60, plain flat light neutral off-white (#f2f2ee) background for subject segmentation, background is not part of the asset and must stay fully outside the subject silhouette, safe transparent margin unless the asset is a full background panel, single isolated reusable UI sprite only, no preview background, no screenshot scene, no extra colored blob behind the UI piece, no decorative card behind the asset, no unrelated backdrop patch, only the reusable UI element and removable neutral segmentation background. clean shape, crisp clean edges, bright cartoon adventure HUD style with paw and gem decorations, no embedded text, no letters, no numbers, no fake labels, no screenshot, no full UI mockup, no character portrait, no emoji, no watermark, STYLE: bright colorful cartoon animal game art with cute animal theme, playful mobile game adventure look, clean high-resolution rounded shapes, rounded friendly animal shapes, paw-print motifs, rounded animal-ear corner shapes, gem dots, stars, and leaf curls decorating borders and corners, whimsical animal-themed UI design, saturated colors, soft highlights, readable silhouettes, consistent cute animal cartoon aesthetic. DETAIL: reusable cartoon animal UI piece with paw and gem decorations, clean beveled shape with tiny paw prints or animal ears as accents, soft highlight, simple border with paw, gem, star, and leaf trim, empty clean content area where needed, consistent blue-purple-gold adventure UI palette with paw, gem, star, and leaf motifs. DECORATION RULE: use only paw prints, gem dots, stars, leaf curls, rounded ears, and clean geometric trim. POSTPROCESS CONTRACT: draw only the asset subject; do not draw aura plates, cards, badges, shield backplates, colored blobs, scenery, soft grounding shade, or decorative background patches. The script will remove the plain neutral background and keep the subject only. QUALITY: crisp crisp clean edges, no blur, no smudging, no grainy texture, no jpeg artifacts, limited clean palette, high readability at mobile scale."
ui/equipment/rarity_magic.png,ui,full_rebuild_all_required,60,60,4,,regenerate this asset even if an old PNG exists; use prompts.json as source of truth; prompt missing no-text guard,"RUNTIME TEXT CONTRACT: this PNG is artwork only. All readable UI copy, button labels, titles, numbers, counters, and prices are rendered at runtime by Cocos Label/TextManager from config. The image must contain only blank surfaces, icon geometry, trim, and decorative shapes; a close control may use two crossed rounded strokes as a pictogram, not a letter or text glyph. BACKGROUND CONTRACT: plain flat light neutral off-white (#f2f2ee) segmentation background only; it is not part of the asset and must stay outside the silhouette. The output subject must be isolated for transparent PNG postprocessing. UI CONTRACT: reusable isolated UI sprite only, clean empty areas for runtime labels, no baked screen layout, no screenshot, no portrait, no emoji, no decorative backplate beyond the requested UI piece. Decorations are limited to paw-print motifs, rounded ears, gem dots, stars, leaf curls, soft bevels, and simple geometric trim. TEXT GUARD: leave every surface blank; use only abstract trim, gem dots, paw shapes, stars, arrows, simple geometric marks, and clean painted highlights. Do not place readable or pseudo-readable glyphs on the asset. APPROVAL-SAFE STYLE: cheerful family-safe fantasy, clean polished props, friendly rounded silhouettes, bright saturated cartoon palette, toy-like materials, magical sparkle details only. cartoon animal mobile game UI sprite asset, 60x60, subject: magic rarity badge with glowing animal star icon, 60x60, plain flat light neutral off-white (#f2f2ee) background for subject segmentation, background is not part of the asset and must stay fully outside the subject silhouette, safe transparent margin unless the asset is a full background panel, single isolated reusable UI sprite only, no preview background, no screenshot scene, no extra colored blob behind the UI piece, no decorative card behind the asset, no unrelated backdrop patch, only the reusable UI element and removable neutral segmentation background. clean shape, crisp clean edges, bright cartoon adventure HUD style with paw and gem decorations, no embedded text, no letters, no numbers, no fake labels, no screenshot, no full UI mockup, no character portrait, no emoji, no watermark, STYLE: bright colorful cartoon animal game art with cute animal theme, playful mobile game adventure look, clean high-resolution rounded shapes, rounded friendly animal shapes, paw-print motifs, rounded animal-ear corner shapes, gem dots, stars, and leaf curls decorating borders and corners, whimsical animal-themed UI design, saturated colors, soft highlights, readable silhouettes, consistent cute animal cartoon aesthetic. DETAIL: reusable cartoon animal UI piece with paw and gem decorations, clean beveled shape with tiny paw prints or animal ears as accents, soft highlight, simple border with paw, gem, star, and leaf trim, empty clean content area where needed, consistent blue-purple-gold adventure UI palette with paw, gem, star, and leaf motifs. DECORATION RULE: use only paw prints, gem dots, stars, leaf curls, rounded ears, and clean geometric trim. POSTPROCESS CONTRACT: draw only the asset subject; do not draw aura plates, cards, badges, shield backplates, colored blobs, scenery, soft grounding shade, or decorative background patches. The script will remove the plain neutral background and keep the subject only. QUALITY: crisp crisp clean edges, no blur, no smudging, no grainy texture, no jpeg artifacts, limited clean palette, high readability at mobile scale."
ui/equipment/rarity_rare.png,ui,full_rebuild_all_required,60,60,4,,regenerate this asset even if an old PNG exists; use prompts.json as source of truth; prompt missing no-text guard,"RUNTIME TEXT CONTRACT: this PNG is artwork only. All readable UI copy, button labels, titles, numbers, counters, and prices are rendered at runtime by Cocos Label/TextManager from config. The image must contain only blank surfaces, icon geometry, trim, and decorative shapes; a close control may use two crossed rounded strokes as a pictogram, not a letter or text glyph. BACKGROUND CONTRACT: plain flat light neutral off-white (#f2f2ee) segmentation background only; it is not part of the asset and must stay outside the silhouette. The output subject must be isolated for transparent PNG postprocessing. UI CONTRACT: reusable isolated UI sprite only, clean empty areas for runtime labels, no baked screen layout, no screenshot, no portrait, no emoji, no decorative backplate beyond the requested UI piece. Decorations are limited to paw-print motifs, rounded ears, gem dots, stars, leaf curls, soft bevels, and simple geometric trim. TEXT GUARD: leave every surface blank; use only abstract trim, gem dots, paw shapes, stars, arrows, simple geometric marks, and clean painted highlights. Do not place readable or pseudo-readable glyphs on the asset. APPROVAL-SAFE STYLE: cheerful family-safe fantasy, clean polished props, friendly rounded silhouettes, bright saturated cartoon palette, toy-like materials, magical sparkle details only. cartoon animal mobile game UI sprite asset, 60x60, subject: rare rarity badge with silver animal gem icon, 60x60, plain flat light neutral off-white (#f2f2ee) background for subject segmentation, background is not part of the asset and must stay fully outside the subject silhouette, safe transparent margin unless the asset is a full background panel, single isolated reusable UI sprite only, no preview background, no screenshot scene, no extra colored blob behind the UI piece, no decorative card behind the asset, no unrelated backdrop patch, only the reusable UI element and removable neutral segmentation background. clean shape, crisp clean edges, bright cartoon adventure HUD style with paw and gem decorations, no embedded text, no letters, no numbers, no fake labels, no screenshot, no full UI mockup, no character portrait, no emoji, no watermark, STYLE: bright colorful cartoon animal game art with cute animal theme, playful mobile game adventure look, clean high-resolution rounded shapes, rounded friendly animal shapes, paw-print motifs, rounded animal-ear corner shapes, gem dots, stars, and leaf curls decorating borders and corners, whimsical animal-themed UI design, saturated colors, soft highlights, readable silhouettes, consistent cute animal cartoon aesthetic. DETAIL: reusable cartoon animal UI piece with paw and gem decorations, clean beveled shape with tiny paw prints or animal ears as accents, soft highlight, simple border with paw, gem, star, and leaf trim, empty clean content area where needed, consistent blue-purple-gold adventure UI palette with paw, gem, star, and leaf motifs. DECORATION RULE: use only paw prints, gem dots, stars, leaf curls, rounded ears, and clean geometric trim. POSTPROCESS CONTRACT: draw only the asset subject; do not draw aura plates, cards, badges, shield backplates, colored blobs, scenery, soft grounding shade, or decorative background patches. The script will remove the plain neutral background and keep the subject only. QUALITY: crisp crisp clean edges, no blur, no smudging, no grainy texture, no jpeg artifacts, limited clean palette, high readability at mobile scale."
ui/equipment/set_counter_bg.png,ui,full_rebuild_all_required,200,120,12,,regenerate this asset even if an old PNG exists; use prompts.json as source of truth; prompt missing no-text guard,"RUNTIME TEXT CONTRACT: this PNG is artwork only. All readable UI copy, button labels, titles, numbers, counters, and prices are rendered at runtime by Cocos Label/TextManager from config. The image must contain only blank surfaces, icon geometry, trim, and decorative shapes; a close control may use two crossed rounded strokes as a pictogram, not a letter or text glyph. BACKGROUND CONTRACT: plain flat light neutral off-white (#f2f2ee) segmentation background only; it is not part of the asset and must stay outside the silhouette. The output subject must be isolated for transparent PNG postprocessing. UI CONTRACT: reusable isolated UI sprite only, clean empty areas for runtime labels, no baked screen layout, no screenshot, no portrait, no emoji, no decorative backplate beyond the requested UI piece. Decorations are limited to paw-print motifs, rounded ears, gem dots, stars, leaf curls, soft bevels, and simple geometric trim. TEXT GUARD: leave every surface blank; use only abstract trim, gem dots, paw shapes, stars, arrows, simple geometric marks, and clean painted highlights. Do not place readable or pseudo-readable glyphs on the asset. APPROVAL-SAFE STYLE: cheerful family-safe fantasy, clean polished props, friendly rounded silhouettes, bright saturated cartoon palette, toy-like materials, magical sparkle details only. cartoon animal mobile game UI sprite asset, 200x120, subject: equipment set counter background with animal counting icons, 200x120, plain flat light neutral off-white (#f2f2ee) background for subject segmentation, background is not part of the asset and must stay fully outside the subject silhouette, safe transparent margin unless the asset is a full background panel, single isolated reusable UI sprite only, no preview background, no screenshot scene, no extra colored blob behind the UI piece, no decorative card behind the asset, no unrelated backdrop patch, only the reusable UI element and removable neutral segmentation background. clean shape, crisp clean edges, bright cartoon adventure HUD style with paw and gem decorations, no embedded text, no letters, no numbers, no fake labels, no screenshot, no full UI mockup, no character portrait, no emoji, no watermark, STYLE: bright colorful cartoon animal game art with cute animal theme, playful mobile game adventure look, clean high-resolution rounded shapes, rounded friendly animal shapes, paw-print motifs, rounded animal-ear corner shapes, gem dots, stars, and leaf curls decorating borders and corners, whimsical animal-themed UI design, saturated colors, soft highlights, readable silhouettes, consistent cute animal cartoon aesthetic. DETAIL: reusable cartoon animal UI piece with paw and gem decorations, clean beveled shape with tiny paw prints or animal ears as accents, soft highlight, simple border with paw, gem, star, and leaf trim, empty clean content area where needed, consistent blue-purple-gold adventure UI palette with paw, gem, star, and leaf motifs. DECORATION RULE: use only paw prints, gem dots, stars, leaf curls, rounded ears, and clean geometric trim. POSTPROCESS CONTRACT: draw only the asset subject; do not draw aura plates, cards, badges, shield backplates, colored blobs, scenery, soft grounding shade, or decorative background patches. The script will remove the plain neutral background and keep the subject only. QUALITY: crisp crisp clean edges, no blur, no smudging, no grainy texture, no jpeg artifacts, limited clean palette, high readability at mobile scale."
ui/hud/hud_cdmask.png,ui,full_rebuild_all_required,128,128,8,,regenerate this asset even if an old PNG exists; use prompts.json as source of truth; prompt missing no-text guard,"RUNTIME TEXT CONTRACT: this PNG is artwork only. All readable UI copy, button labels, titles, numbers, counters, and prices are rendered at runtime by Cocos Label/TextManager from config. The image must contain only blank surfaces, icon geometry, trim, and decorative shapes; a close control may use two crossed rounded strokes as a pictogram, not a letter or text glyph. BACKGROUND CONTRACT: plain flat light neutral off-white (#f2f2ee) segmentation background only; it is not part of the asset and must stay outside the silhouette. The output subject must be isolated for transparent PNG postprocessing. UI CONTRACT: reusable isolated UI sprite only, clean empty areas for runtime labels, no baked screen layout, no screenshot, no portrait, no emoji, no decorative backplate beyond the requested UI piece. Decorations are limited to paw-print motifs, rounded ears, gem dots, stars, leaf curls, soft bevels, and simple geometric trim. TEXT GUARD: leave every surface blank; use only abstract trim, gem dots, paw shapes, stars, arrows, simple geometric marks, and clean painted highlights. Do not place readable or pseudo-readable glyphs on the asset. APPROVAL-SAFE STYLE: cheerful family-safe fantasy, clean polished props, friendly rounded silhouettes, bright saturated cartoon palette, toy-like materials, magical sparkle details only. cartoon animal mobile game UI sprite asset, 128x128, subject: cooldown mask overlay with circular animal pattern frame, 128x128, plain flat light neutral off-white (#f2f2ee) background for subject segmentation, background is not part of the asset and must stay fully outside the subject silhouette, safe transparent margin unless the asset is a full background panel, single isolated reusable UI sprite only, no preview background, no screenshot scene, no extra colored blob behind the UI piece, no decorative card behind the asset, no unrelated backdrop patch, only the reusable UI element and removable neutral segmentation background. clean shape, crisp clean edges, bright cartoon adventure HUD style with paw and gem decorations, no embedded text, no letters, no numbers, no fake labels, no screenshot, no full UI mockup, no character portrait, no emoji, no watermark, STYLE: bright colorful cartoon animal game art with cute animal theme, playful mobile game adventure look, clean high-resolution rounded shapes, rounded friendly animal shapes, paw-print motifs, rounded animal-ear corner shapes, gem dots, stars, and leaf curls decorating borders and corners, whimsical animal-themed UI design, saturated colors, soft highlights, readable silhouettes, consistent cute animal cartoon aesthetic. DETAIL: reusable cartoon animal UI piece with paw and gem decorations, clean beveled shape with tiny paw prints or animal ears as accents, soft highlight, simple border with paw, gem, star, and leaf trim, empty clean content area where needed, consistent blue-purple-gold adventure UI palette with paw, gem, star, and leaf motifs. DECORATION RULE: use only paw prints, gem dots, stars, leaf curls, rounded ears, and clean geometric trim. POSTPROCESS CONTRACT: draw only the asset subject; do not draw aura plates, cards, badges, shield backplates, colored blobs, scenery, soft grounding shade, or decorative background patches. The script will remove the plain neutral background and keep the subject only. QUALITY: crisp crisp clean edges, no blur, no smudging, no grainy texture, no jpeg artifacts, limited clean palette, high readability at mobile scale."
ui/hud/hud_hpbar_bg.png,ui,full_rebuild_all_required,200,128,12,,regenerate this asset even if an old PNG exists; use prompts.json as source of truth; prompt missing no-text guard,"RUNTIME TEXT CONTRACT: this PNG is artwork only. All readable UI copy, button labels, titles, numbers, counters, and prices are rendered at runtime by Cocos Label/TextManager from config. The image must contain only blank surfaces, icon geometry, trim, and decorative shapes; a close control may use two crossed rounded strokes as a pictogram, not a letter or text glyph. BACKGROUND CONTRACT: plain flat light neutral off-white (#f2f2ee) segmentation background only; it is not part of the asset and must stay outside the silhouette. The output subject must be isolated for transparent PNG postprocessing. UI CONTRACT: reusable isolated UI sprite only, clean empty areas for runtime labels, no baked screen layout, no screenshot, no portrait, no emoji, no decorative backplate beyond the requested UI piece. Decorations are limited to paw-print motifs, rounded ears, gem dots, stars, leaf curls, soft bevels, and simple geometric trim. TEXT GUARD: leave every surface blank; use only abstract trim, gem dots, paw shapes, stars, arrows, simple geometric marks, and clean painted highlights. Do not place readable or pseudo-readable glyphs on the asset. APPROVAL-SAFE STYLE: cheerful family-safe fantasy, clean polished props, friendly rounded silhouettes, bright saturated cartoon palette, toy-like materials, magical sparkle details only. cartoon animal mobile game UI sprite asset, 200x128, subject: health bar background panel with small animal guardian icons, 200x128, plain flat light neutral off-white (#f2f2ee) background for subject segmentation, background is not part of the asset and must stay fully outside the subject silhouette, safe transparent margin unless the asset is a full background panel, single isolated reusable UI sprite only, no preview background, no screenshot scene, no extra colored blob behind the UI piece, no decorative card behind the asset, no unrelated backdrop patch, only the reusable UI element and removable neutral segmentation background. clean shape, crisp clean edges, bright cartoon adventure HUD style with paw and gem decorations, no embedded text, no letters, no numbers, no fake labels, no screenshot, no full UI mockup, no character portrait, no emoji, no watermark, STYLE: bright colorful cartoon animal game art with cute animal theme, playful mobile game adventure look, clean high-resolution rounded shapes, rounded friendly animal shapes, paw-print motifs, rounded animal-ear corner shapes, gem dots, stars, and leaf curls decorating borders and corners, whimsical animal-themed UI design, saturated colors, soft highlights, readable silhouettes, consistent cute animal cartoon aesthetic. DETAIL: reusable cartoon animal UI piece with paw and gem decorations, clean beveled shape with tiny paw prints or animal ears as accents, soft highlight, simple border with paw, gem, star, and leaf trim, empty clean content area where needed, consistent blue-purple-gold adventure UI palette with paw, gem, star, and leaf motifs. DECORATION RULE: use only paw prints, gem dots, stars, leaf curls, rounded ears, and clean geometric trim. POSTPROCESS CONTRACT: draw only the asset subject; do not draw aura plates, cards, badges, shield backplates, colored blobs, scenery, soft grounding shade, or decorative background patches. The script will remove the plain neutral background and keep the subject only. QUALITY: crisp crisp clean edges, no blur, no smudging, no grainy texture, no jpeg artifacts, limited clean palette, high readability at mobile scale."
ui/hud/hud_hpbar_fill.png,ui,full_rebuild_all_required,200,128,12,,regenerate this asset even if an old PNG exists; use prompts.json as source of truth; prompt missing no-text guard,"RUNTIME TEXT CONTRACT: this PNG is artwork only. All readable UI copy, button labels, titles, numbers, counters, and prices are rendered at runtime by Cocos Label/TextManager from config. The image must contain only blank surfaces, icon geometry, trim, and decorative shapes; a close control may use two crossed rounded strokes as a pictogram, not a letter or text glyph. BACKGROUND CONTRACT: plain flat light neutral off-white (#f2f2ee) segmentation background only; it is not part of the asset and must stay outside the silhouette. The output subject must be isolated for transparent PNG postprocessing. UI CONTRACT: reusable isolated UI sprite only, clean empty areas for runtime labels, no baked screen layout, no screenshot, no portrait, no emoji, no decorative backplate beyond the requested UI piece. Decorations are limited to paw-print motifs, rounded ears, gem dots, stars, leaf curls, soft bevels, and simple geometric trim. TEXT GUARD: leave every surface blank; use only abstract trim, gem dots, paw shapes, stars, arrows, simple geometric marks, and clean painted highlights. Do not place readable or pseudo-readable glyphs on the asset. APPROVAL-SAFE STYLE: cheerful family-safe fantasy, clean polished props, friendly rounded silhouettes, bright saturated cartoon palette, toy-like materials, magical sparkle details only. cartoon animal mobile game UI sprite asset, 200x128, subject: health bar fill gradient with tiny animal spirit glow, 200x128, plain flat light neutral off-white (#f2f2ee) background for subject segmentation, background is not part of the asset and must stay fully outside the subject silhouette, safe transparent margin unless the asset is a full background panel, single isolated reusable UI sprite only, no preview background, no screenshot scene, no extra colored blob behind the UI piece, no decorative card behind the asset, no unrelated backdrop patch, only the reusable UI element and removable neutral segmentation background. clean shape, crisp clean edges, bright cartoon adventure HUD style with paw and gem decorations, no embedded text, no letters, no numbers, no fake labels, no screenshot, no full UI mockup, no character portrait, no emoji, no watermark, STYLE: bright colorful cartoon animal game art with cute animal theme, playful mobile game adventure look, clean high-resolution rounded shapes, rounded friendly animal shapes, paw-print motifs, rounded animal-ear corner shapes, gem dots, stars, and leaf curls decorating borders and corners, whimsical animal-themed UI design, saturated colors, soft highlights, readable silhouettes, consistent cute animal cartoon aesthetic. DETAIL: reusable cartoon animal UI piece with paw and gem decorations, clean beveled shape with tiny paw prints or animal ears as accents, soft highlight, simple border with paw, gem, star, and leaf trim, empty clean content area where needed, consistent blue-purple-gold adventure UI palette with paw, gem, star, and leaf motifs. DECORATION RULE: use only paw prints, gem dots, stars, leaf curls, rounded ears, and clean geometric trim. POSTPROCESS CONTRACT: draw only the asset subject; do not draw aura plates, cards, badges, shield backplates, colored blobs, scenery, soft grounding shade, or decorative background patches. The script will remove the plain neutral background and keep the subject only. QUALITY: crisp crisp clean edges, no blur, no smudging, no grainy texture, no jpeg artifacts, limited clean palette, high readability at mobile scale."
ui/hud/hud_hpbar_frame.png,ui,full_rebuild_all_required,200,128,12,,regenerate this asset even if an old PNG exists; use prompts.json as source of truth; prompt missing no-text guard,"RUNTIME TEXT CONTRACT: this PNG is artwork only. All readable UI copy, button labels, titles, numbers, counters, and prices are rendered at runtime by Cocos Label/TextManager from config. The image must contain only blank surfaces, icon geometry, trim, and decorative shapes; a close control may use two crossed rounded strokes as a pictogram, not a letter or text glyph. BACKGROUND CONTRACT: plain flat light neutral off-white (#f2f2ee) segmentation background only; it is not part of the asset and must stay outside the silhouette. The output subject must be isolated for transparent PNG postprocessing. UI CONTRACT: reusable isolated UI sprite only, clean empty areas for runtime labels, no baked screen layout, no screenshot, no portrait, no emoji, no decorative backplate beyond the requested UI piece. Decorations are limited to paw-print motifs, rounded ears, gem dots, stars, leaf curls, soft bevels, and simple geometric trim. TEXT GUARD: leave every surface blank; use only abstract trim, gem dots, paw shapes, stars, arrows, simple geometric marks, and clean painted highlights. Do not place readable or pseudo-readable glyphs on the asset. APPROVAL-SAFE STYLE: cheerful family-safe fantasy, clean polished props, friendly rounded silhouettes, bright saturated cartoon palette, toy-like materials, magical sparkle details only. cartoon animal mobile game UI sprite asset, 200x128, subject: health bar decorative frame with animal scale decorations, 200x128, plain flat light neutral off-white (#f2f2ee) background for subject segmentation, background is not part of the asset and must stay fully outside the subject silhouette, safe transparent margin unless the asset is a full background panel, single isolated reusable UI sprite only, no preview background, no screenshot scene, no extra colored blob behind the UI piece, no decorative card behind the asset, no unrelated backdrop patch, only the reusable UI element and removable neutral segmentation background. clean shape, crisp clean edges, bright cartoon adventure HUD style with paw and gem decorations, no embedded text, no letters, no numbers, no fake labels, no screenshot, no full UI mockup, no character portrait, no emoji, no watermark, STYLE: bright colorful cartoon animal game art with cute animal theme, playful mobile game adventure look, clean high-resolution rounded shapes, rounded friendly animal shapes, paw-print motifs, rounded animal-ear corner shapes, gem dots, stars, and leaf curls decorating borders and corners, whimsical animal-themed UI design, saturated colors, soft highlights, readable silhouettes, consistent cute animal cartoon aesthetic. DETAIL: reusable cartoon animal UI piece with paw and gem decorations, clean beveled shape with tiny paw prints or animal ears as accents, soft highlight, simple border with paw, gem, star, and leaf trim, empty clean content area where needed, consistent blue-purple-gold adventure UI palette with paw, gem, star, and leaf motifs. DECORATION RULE: use only paw prints, gem dots, stars, leaf curls, rounded ears, and clean geometric trim. POSTPROCESS CONTRACT: draw only the asset subject; do not draw aura plates, cards, badges, shield backplates, colored blobs, scenery, soft grounding shade, or decorative background patches. The script will remove the plain neutral background and keep the subject only. QUALITY: crisp crisp clean edges, no blur, no smudging, no grainy texture, no jpeg artifacts, limited clean palette, high readability at mobile scale."
ui/hud/hud_rollbtn.png,ui,full_rebuild_all_required,128,128,8,,regenerate this asset even if an old PNG exists; use prompts.json as source of truth; prompt missing no-text guard,"RUNTIME TEXT CONTRACT: this PNG is artwork only. All readable UI copy, button labels, titles, numbers, counters, and prices are rendered at runtime by Cocos Label/TextManager from config. The image must contain only blank surfaces, icon geometry, trim, and decorative shapes; a close control may use two crossed rounded strokes as a pictogram, not a letter or text glyph. BACKGROUND CONTRACT: plain flat light neutral off-white (#f2f2ee) segmentation background only; it is not part of the asset and must stay outside the silhouette. The output subject must be isolated for transparent PNG postprocessing. UI CONTRACT: reusable isolated UI sprite only, clean empty areas for runtime labels, no baked screen layout, no screenshot, no portrait, no emoji, no decorative backplate beyond the requested UI piece. Decorations are limited to paw-print motifs, rounded ears, gem dots, stars, leaf curls, soft bevels, and simple geometric trim. TEXT GUARD: leave every surface blank; use only abstract trim, gem dots, paw shapes, stars, arrows, simple geometric marks, and clean painted highlights. Do not place readable or pseudo-readable glyphs on the asset. APPROVAL-SAFE STYLE: cheerful family-safe fantasy, clean polished props, friendly rounded silhouettes, bright saturated cartoon palette, toy-like materials, magical sparkle details only. cartoon animal mobile game UI sprite asset, 128x128, subject: roll dodge button with circular animal paw print icon, 128x128, plain flat light neutral off-white (#f2f2ee) background for subject segmentation, background is not part of the asset and must stay fully outside the subject silhouette, safe transparent margin unless the asset is a full background panel, single isolated reusable UI sprite only, no preview background, no screenshot scene, no extra colored blob behind the UI piece, no decorative card behind the asset, no unrelated backdrop patch, only the reusable UI element and removable neutral segmentation background. clean shape, crisp clean edges, bright cartoon adventure HUD style with paw and gem decorations, no embedded text, no letters, no numbers, no fake labels, no screenshot, no full UI mockup, no character portrait, no emoji, no watermark, STYLE: bright colorful cartoon animal game art with cute animal theme, playful mobile game adventure look, clean high-resolution rounded shapes, rounded friendly animal shapes, paw-print motifs, rounded animal-ear corner shapes, gem dots, stars, and leaf curls decorating borders and corners, whimsical animal-themed UI design, saturated colors, soft highlights, readable silhouettes, consistent cute animal cartoon aesthetic. DETAIL: reusable cartoon animal UI piece with paw and gem decorations, clean beveled shape with tiny paw prints or animal ears as accents, soft highlight, simple border with paw, gem, star, and leaf trim, empty clean content area where needed, consistent blue-purple-gold adventure UI palette with paw, gem, star, and leaf motifs. DECORATION RULE: use only paw prints, gem dots, stars, leaf curls, rounded ears, and clean geometric trim. POSTPROCESS CONTRACT: draw only the asset subject; do not draw aura plates, cards, badges, shield backplates, colored blobs, scenery, soft grounding shade, or decorative background patches. The script will remove the plain neutral background and keep the subject only. QUALITY: crisp crisp clean edges, no blur, no smudging, no grainy texture, no jpeg artifacts, limited clean palette, high readability at mobile scale."
ui/hud/hud_skillslot.png,ui,full_rebuild_all_required,128,128,8,,regenerate this asset even if an old PNG exists; use prompts.json as source of truth; prompt missing no-text guard,"RUNTIME TEXT CONTRACT: this PNG is artwork only. All readable UI copy, button labels, titles, numbers, counters, and prices are rendered at runtime by Cocos Label/TextManager from config. The image must contain only blank surfaces, icon geometry, trim, and decorative shapes; a close control may use two crossed rounded strokes as a pictogram, not a letter or text glyph. BACKGROUND CONTRACT: plain flat light neutral off-white (#f2f2ee) segmentation background only; it is not part of the asset and must stay outside the silhouette. The output subject must be isolated for transparent PNG postprocessing. UI CONTRACT: reusable isolated UI sprite only, clean empty areas for runtime labels, no baked screen layout, no screenshot, no portrait, no emoji, no decorative backplate beyond the requested UI piece. Decorations are limited to paw-print motifs, rounded ears, gem dots, stars, leaf curls, soft bevels, and simple geometric trim. TEXT GUARD: leave every surface blank; use only abstract trim, gem dots, paw shapes, stars, arrows, simple geometric marks, and clean painted highlights. Do not place readable or pseudo-readable glyphs on the asset. APPROVAL-SAFE STYLE: cheerful family-safe fantasy, clean polished props, friendly rounded silhouettes, bright saturated cartoon palette, toy-like materials, magical sparkle details only. cartoon animal mobile game UI sprite asset, 128x128, subject: skill slot frame with animal totem corner decorations, 128x128, plain flat light neutral off-white (#f2f2ee) background for subject segmentation, background is not part of the asset and must stay fully outside the subject silhouette, safe transparent margin unless the asset is a full background panel, single isolated reusable UI sprite only, no preview background, no screenshot scene, no extra colored blob behind the UI piece, no decorative card behind the asset, no unrelated backdrop patch, only the reusable UI element and removable neutral segmentation background. clean shape, crisp clean edges, bright cartoon adventure HUD style with paw and gem decorations, no embedded text, no letters, no numbers, no fake labels, no screenshot, no full UI mockup, no character portrait, no emoji, no watermark, STYLE: bright colorful cartoon animal game art with cute animal theme, playful mobile game adventure look, clean high-resolution rounded shapes, rounded friendly animal shapes, paw-print motifs, rounded animal-ear corner shapes, gem dots, stars, and leaf curls decorating borders and corners, whimsical animal-themed UI design, saturated colors, soft highlights, readable silhouettes, consistent cute animal cartoon aesthetic. DETAIL: reusable cartoon animal UI piece with paw and gem decorations, clean beveled shape with tiny paw prints or animal ears as accents, soft highlight, simple border with paw, gem, star, and leaf trim, empty clean content area where needed, consistent blue-purple-gold adventure UI palette with paw, gem, star, and leaf motifs. DECORATION RULE: use only paw prints, gem dots, stars, leaf curls, rounded ears, and clean geometric trim. POSTPROCESS CONTRACT: draw only the asset subject; do not draw aura plates, cards, badges, shield backplates, colored blobs, scenery, soft grounding shade, or decorative background patches. The script will remove the plain neutral background and keep the subject only. QUALITY: crisp crisp clean edges, no blur, no smudging, no grainy texture, no jpeg artifacts, limited clean palette, high readability at mobile scale."
